1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
2.000000000000000000e+00
7.000000000000000000e+00
2.800000000000000000e+01
3.000000000000000000e+00
2.500000000000000000e+01
3.200000000000000000e+01
5.500000000000000000e+01
8.000000000000000000e+00
2.500000000000000000e+01
1.700000000000000000e+01
7.800000000000000000e+01
5.800000000000000000e+01
1.460000000000000000e+02
6.800000000000000000e+01
3.700000000000000000e+01
1.940000000000000000e+02
4.200000000000000000e+01
1.440000000000000000e+02
1.820000000000000000e+02
4.100000000000000000e+01
5.500000000000000000e+01
5.300000000000000000e+01
7.900000000000000000e+01
2.680000000000000000e+02
3.500000000000000000e+01
1.610000000000000000e+02
1.770000000000000000e+02
