1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+01
2.000000000000000000e+00
2.700000000000000000e+01
4.600000000000000000e+01
8.400000000000000000e+01
1.900000000000000000e+01
9.000000000000000000e+00
7.000000000000000000e+00
2.000000000000000000e+00
2.900000000000000000e+01
9.600000000000000000e+01
7.000000000000000000e+01
1.100000000000000000e+01
9.000000000000000000e+00
1.400000000000000000e+01
2.900000000000000000e+01
5.900000000000000000e+01
2.700000000000000000e+01
6.200000000000000000e+01
5.200000000000000000e+01
2.530000000000000000e+02
1.470000000000000000e+02
3.900000000000000000e+01
4.600000000000000000e+01
1.210000000000000000e+02
