1.000000000000000000e+00
2.000000000000000000e+00
1.000000000000000000e+01
1.000000000000000000e+00
1.700000000000000000e+01
5.000000000000000000e+00
2.100000000000000000e+01
1.900000000000000000e+01
1.600000000000000000e+01
3.600000000000000000e+01
3.100000000000000000e+01
5.200000000000000000e+01
1.920000000000000000e+02
2.500000000000000000e+01
3.200000000000000000e+01
3.500000000000000000e+01
3.900000000000000000e+01
9.200000000000000000e+01
5.300000000000000000e+01
6.500000000000000000e+01
2.270000000000000000e+02
2.210000000000000000e+02
6.800000000000000000e+01
1.420000000000000000e+02
1.890000000000000000e+02
1.270000000000000000e+02
1.670000000000000000e+02
1.550000000000000000e+02
1.510000000000000000e+02
1.820000000000000000e+02
